DestinationID,Name,State,Type,Popularity,BestTimeToVisit
1490,Srirangam Ranganathaswamy,Tamil Nadu,Religious,7.8411,Oct-Mar
1491,Jambukeswarar Temple,Tamil Nadu,Religious,7.2054,Oct-Mar
1492,Samayapuram Mariamman,Tamil Nadu,Religious,7.614,Oct-Mar
1493,Mukkombu Dam,Tamil Nadu,Nature,7.1745,Jul-Sep
1494,Grand Anicut (Kallanai Dam),Tamil Nadu,Engineering,6.7107,Oct-Mar
1495,St. Lourdes Church,Tamil Nadu,Religious,8.307,Oct-Mar
1496,Pachamalai Hills,Tamil Nadu,Hill Station,8.502,Mar-Jun
1497,Puliyancholai Falls,Tamil Nadu,Nature,8.3553,Jul-Sep
1498,Butterfly Park Srirangam,Tamil Nadu,Wildlife,7.8857,Nov-Feb
1499,Malaikkottai (Fort),Tamil Nadu,Historical,7.6337,Oct-Mar
1500,Government Museum Trichy,Tamil Nadu,Education,9.0894,Oct-Mar
1501,Ram Janmabhoomi Mandir,Uttar Pradesh,Religious,8.053,Oct-Mar
1502,Hanuman Garhi,Uttar Pradesh,Religious,7.9329,Oct-Mar
1503,Kanak Bhawan,Uttar Pradesh,Religious,6.5675,Oct-Mar
1504,Sarayu Ghat,Uttar Pradesh,Religious,7.5177,Oct-Mar
1505,Gulab Bari,Uttar Pradesh,Historical,7.6349,Oct-Mar
1506,Mani Parvat,Uttar Pradesh,Religious,7.691,Oct-Mar
1507,Chota Imambara,Uttar Pradesh,Historical,8.2369,Oct-Mar
1508,Rumi Darwaza,Uttar Pradesh,Historical,8.0967,Oct-Mar
1509,Lucknow Residency Ruins,Uttar Pradesh,Historical,8.3204,Oct-Mar
1510,Ambedkar Memorial Park,Uttar Pradesh,Culture,8.793,Oct-Mar
1511,Janeshwar Mishra Park,Uttar Pradesh,Nature,8.9378,Jul-Sep
1512,Hazratganj Shopping Street,Uttar Pradesh,Shopping,8.6522,Oct-Mar
1513,Lucknow Zoo,Uttar Pradesh,Wildlife,9.367,Nov-Feb
1514,Regional Science City,Uttar Pradesh,Science,6.5452,Oct-Mar
1515,Tunday Kababi Lane,Uttar Pradesh,Cuisine,7.0797,Oct-Mar
1516,Dilkusha Kothi,Uttar Pradesh,Historical,6.5131,Oct-Mar
1517,La Martiniere College,Uttar Pradesh,Education,8.4396,Oct-Mar
1518,Constantia House,Uttar Pradesh,Historical,9.1939,Oct-Mar
1519,Chattar Manzil,Uttar Pradesh,Historical,7.2233,Oct-Mar
1520,Kaiserbagh Palace Complex,Uttar Pradesh,Historical,9.2812,Oct-Mar
1521,Allen Forest Zoo,Uttar Pradesh,Wildlife,6.6717,Nov-Feb
1522,JK Temple,Uttar Pradesh,Religious,9.3035,Oct-Mar
1523,Moti Jheel,Uttar Pradesh,Leisure,7.5489,Oct-Mar
1524,Z Square Mall,Uttar Pradesh,Shopping,6.7956,Oct-Mar
1525,Kanpur Memorial Church,Uttar Pradesh,Historical,7.953,Oct-Mar
1526,Bithoor Ghats,Uttar Pradesh,Religious,7.2633,Oct-Mar
1527,Blue World Theme Park,Uttar Pradesh,Leisure,7.3479,Oct-Mar
1528,Nana Rao Park,Uttar Pradesh,Nature,7.4154,Jul-Sep
1529,Triveni Sangam,Uttar Pradesh,Religious,8.9079,Oct-Mar
1530,Allahabad Fort,Uttar Pradesh,Historical,8.1135,Oct-Mar
1531,Anand Bhavan Museum,Uttar Pradesh,Historical,7.4275,Oct-Mar
1532,Swaraj Bhavan,Uttar Pradesh,Historical,8.3277,Oct-Mar
1533,Khusro Bagh,Uttar Pradesh,Historical,8.6463,Oct-Mar
1534,Allahabad High Court Building,Uttar Pradesh,Engineering,7.3111,Oct-Mar
1535,Alfred Park (Azad Park),Uttar Pradesh,Historical,7.7353,Oct-Mar
1536,All Saints Cathedral,Uttar Pradesh,Religious,6.8573,Oct-Mar
1537,Hanuman Mandir (Reclining),Uttar Pradesh,Religious,7.0357,Oct-Mar
1538,Jawahar Planetarium,Uttar Pradesh,Science,8.5408,Oct-Mar
1539,Mankameshwar Temple,Uttar Pradesh,Religious,7.0365,Oct-Mar
1540,New Yamuna Bridge,Uttar Pradesh,Engineering,8.0713,Oct-Mar
1541,Jhansi Fort,Uttar Pradesh,Historical,8.6249,Oct-Mar
1542,Rani Mahal,Uttar Pradesh,Historical,6.8121,Oct-Mar
1543,Government Museum Jhansi,Uttar Pradesh,Education,8.1982,Oct-Mar
1544,Barua Sagar Fort,Uttar Pradesh,Historical,7.2627,Oct-Mar
1545,Parichha Dam,Uttar Pradesh,Engineering,9.3892,Oct-Mar
1546,Kalinjar Fort,Uttar Pradesh,Historical,7.946,Oct-Mar
1547,Vindhyachal Dham,Uttar Pradesh,Religious,8.9168,Oct-Mar
1548,Chunar Fort,Uttar Pradesh,Historical,8.1468,Oct-Mar
1549,Wyndham Falls,Uttar Pradesh,Nature,6.621,Jul-Sep
1550,Siraj-e-Hind (Jaunpur Fort),Uttar Pradesh,Historical,8.3964,Oct-Mar
1551,Atala Masjid,Uttar Pradesh,Religious,9.3545,Oct-Mar
1552,Shahi Bridge,Uttar Pradesh,Engineering,8.3015,Oct-Mar
1553,Dudhwa National Park,Uttar Pradesh,Wildlife,8.9565,Nov-Feb
1554,Kishalpur Sanctuary,Uttar Pradesh,Wildlife,9.1522,Nov-Feb
1555,Katarniaghat Wildlife Sanctuary,Uttar Pradesh,Wildlife,7.177,Nov-Feb
1556,Hastinapur Wildlife Sanctuary,Uttar Pradesh,Wildlife,7.1287,Nov-Feb
1557,Augarnath Temple,Uttar Pradesh,Religious,8.3297,Oct-Mar
1558,Suraj Kund Meerut,Uttar Pradesh,Historical,7.7277,Oct-Mar
1559,Shahpir Mausoleum,Uttar Pradesh,Historical,9.0187,Oct-Mar
1560,Sardhana Church (Basilica),Uttar Pradesh,Religious,9.1999,Oct-Mar
1561,Bee Falls,Madhya Pradesh,Nature,7.5543,Jul-Sep
1562,Jata Shankar Caves,Madhya Pradesh,Religious,7.2034,Oct-Mar
1563,Pandav Caves,Madhya Pradesh,Historical,8.8401,Oct-Mar
1564,Dhupgarh Sunset Point,Madhya Pradesh,Nature,7.3176,Jul-Sep
1565,Handi Khoh,Madhya Pradesh,Nature,8.9668,Jul-Sep
1566,Apsara Vihar,Madhya Pradesh,Nature,7.766,Jul-Sep
1567,Reechgarh,Madhya Pradesh,Adventure,8.5,Apr-Jun
1568,Bada Mahadev,Madhya Pradesh,Religious,6.7779,Oct-Mar
1569,Chauragarh Peak,Madhya Pradesh,Adventure,8.3685,Apr-Jun
1570,Silver Fall (Rajat Prapat),Madhya Pradesh,Nature,7.8504,Jul-Sep
1571,Satpura National Park,Madhya Pradesh,Wildlife,8.2563,Nov-Feb
1572,Tawa Reservoir,Madhya Pradesh,Nature,6.9961,Jul-Sep
1573,Madai Wildlife Point,Madhya Pradesh,Wildlife,8.7087,Nov-Feb
1574,Sethani Ghat,Madhya Pradesh,Religious,9.0878,Oct-Mar
1575,Adamgarh Hills,Madhya Pradesh,Historical,7.1428,Oct-Mar
1576,Bhojpur Temple,Madhya Pradesh,Religious,6.7785,Oct-Mar
1577,Islamnagar Fort,Madhya Pradesh,Historical,6.5615,Oct-Mar
1578,Taj-ul-Masajid,Madhya Pradesh,Religious,8.423,Oct-Mar
1579,Gohar Mahal,Madhya Pradesh,Historical,8.318,Oct-Mar
1580,Shaukat Mahal,Madhya Pradesh,Historical,8.1362,Oct-Mar
1581,Chitrakoot Ghats,Madhya Pradesh,Religious,7.1886,Oct-Mar
1582,Kamadgiri Mountain,Madhya Pradesh,Religious,7.6671,Oct-Mar
1583,Gupt Godavari Caves,Madhya Pradesh,Nature,8.28,Jul-Sep
1584,Sati Anusuya Ashram,Madhya Pradesh,Religious,7.9858,Oct-Mar
1585,Sphatik Shila,Madhya Pradesh,Religious,9.4641,Oct-Mar
1586,Maihar Sharda Devi Temple,Madhya Pradesh,Religious,6.9011,Oct-Mar
1587,Rewa Fort,Madhya Pradesh,Historical,8.5831,Oct-Mar
1588,Govindgarh Palace,Madhya Pradesh,Historical,7.7075,Oct-Mar
1589,Purwa Falls,Madhya Pradesh,Nature,7.7794,Jul-Sep
1590,Keoti Falls,Madhya Pradesh,Nature,8.6507,Jul-Sep
1591,Bahuti Falls,Madhya Pradesh,Nature,8.5749,Jul-Sep
1592,Deorkothar Buddhist Stupas,Madhya Pradesh,Historical,9.4745,Oct-Mar
1593,Pench Tiger Reserve,Madhya Pradesh,Wildlife,6.8768,Nov-Feb
1594,Turia Gate Pench,Madhya Pradesh,Adventure,6.8037,Apr-Jun
1595,Priyadarshini Point,Madhya Pradesh,Nature,8.671,Jul-Sep
1596,Burhanpur Shahi Qila,Madhya Pradesh,Historical,8.2316,Oct-Mar
1597,Jama Masjid Burhanpur,Madhya Pradesh,Religious,7.3157,Oct-Mar
1598,Asirgarh Fort,Madhya Pradesh,Historical,6.7294,Oct-Mar
1599,Kuno National Park,Madhya Pradesh,Wildlife,6.7482,Nov-Feb
1600,Shivpuri Madhav National Park,Madhya Pradesh,Wildlife,9.1823,Nov-Feb
1601,Chhatris of Scindia,Madhya Pradesh,Historical,7.0679,Oct-Mar
1602,George Castle Shivpuri,Madhya Pradesh,Historical,7.4638,Oct-Mar
1603,Bhadaiya Kund,Madhya Pradesh,Nature,7.1727,Jul-Sep
1604,Karera Bird Sanctuary,Madhya Pradesh,Wildlife,7.559,Nov-Feb
1605,Bansagar Dam,Madhya Pradesh,Engineering,6.6993,Oct-Mar
1606,Amarkantak Narmada Udgam,Madhya Pradesh,Religious,8.053,Oct-Mar
1607,Kapil Dhara Falls,Madhya Pradesh,Nature,6.6939,Jul-Sep
1608,Sonemuda,Madhya Pradesh,Nature,8.8998,Jul-Sep
1609,Kabir Chabutra,Madhya Pradesh,Religious,7.1939,Oct-Mar
1610,Pataleshwar Mahadev,Madhya Pradesh,Religious,8.116,Oct-Mar
1611,Virupaksha Temple,Karnataka,Religious,9.1398,Oct-Mar
1612,Vittala Temple Stone Chariot,Karnataka,Historical,8.4498,Oct-Mar
1613,Elephant Stables,Karnataka,Historical,8.0948,Oct-Mar
1614,Lotus Mahal,Karnataka,Historical,7.4667,Oct-Mar
1615,Hazara Rama Temple,Karnataka,Religious,7.4928,Oct-Mar
1616,Matanga Hill Sunset,Karnataka,Nature,8.5058,Jul-Sep
1617,Hemakuta Hill Temples,Karnataka,Historical,9.4832,Oct-Mar
1618,Achyutaraya Temple,Karnataka,Religious,8.4828,Oct-Mar
1619,Sasivekalu Ganesha,Karnataka,Religious,8.1695,Oct-Mar
1620,Ugra Narasimha Statue,Karnataka,Historical,8.69,Oct-Mar
1621,Queen's Bath,Karnataka,Historical,7.8908,Oct-Mar
1622,Sanapur Lake,Karnataka,Nature,6.6714,Jul-Sep
1623,Anjanadri Hill (Hanuman Birthplace),Karnataka,Religious,8.1831,Oct-Mar
1624,Anegundi Fort,Karnataka,Historical,9.3733,Oct-Mar
1625,Tungabhadra Dam,Karnataka,Engineering,7.0181,Oct-Mar
1626,Japanese Garden TB Dam,Karnataka,Nature,8.5676,Jul-Sep
1627,Daroji Sloth Bear Sanctuary,Karnataka,Wildlife,7.0952,Nov-Feb
1628,Ballari Fort,Karnataka,Historical,8.1034,Oct-Mar
1629,Banashankari Amma Temple,Karnataka,Religious,6.7814,Oct-Mar
1630,Agastya Lake,Karnataka,Nature,7.8462,Jul-Sep
1631,Badami Cave 1,Karnataka,Historical,8.7668,Oct-Mar
1632,Badami Cave 2,Karnataka,Historical,7.5367,Oct-Mar
1633,Badami Cave 3,Karnataka,Historical,8.4921,Oct-Mar
1634,Badami Cave 4,Karnataka,Historical,8.885,Oct-Mar
1635,Bhutnatha Temple,Karnataka,Historical,9.2816,Oct-Mar
1636,Badami North Fort,Karnataka,Historical,7.1967,Oct-Mar
1637,Pattadakal Virupaksha,Karnataka,Historical,7.6925,Oct-Mar
1638,Pattadakal Mallikarjuna,Karnataka,Historical,6.9492,Oct-Mar
1639,Pattadakal Papanatha,Karnataka,Historical,9.4782,Oct-Mar
1640,Aihole Durga Temple,Karnataka,Historical,9.2811,Oct-Mar
1641,Aihole Lad Khan Temple,Karnataka,Historical,8.1159,Oct-Mar
1642,Aihole Ravana Phadi Cave,Karnataka,Historical,9.0253,Oct-Mar
1643,Aihole Meguti Hill,Karnataka,Historical,8.0587,Oct-Mar
1644,Mahakuta Group of Temples,Karnataka,Religious,8.3676,Oct-Mar
1645,Almatti Dam,Karnataka,Engineering,6.7586,Oct-Mar
1646,Mughal Garden Almatti,Karnataka,Nature,8.7641,Jul-Sep
1647,Gol Gumbaz Whispering Gallery,Karnataka,Historical,6.8748,Oct-Mar
1648,Ibrahim Rauza,Karnataka,Historical,8.9772,Oct-Mar
1649,Jumma Masjid Vijayapura,Karnataka,Religious,8.8446,Oct-Mar
1650,Bara Kaman,Karnataka,Historical,8.624,Oct-Mar
1651,Uliyanthala Cave,Kerala,Adventure,6.5992,Apr-Jun
1652,Cherai Beach,Kerala,Beach,7.4029,Mar-Jun
1653,Mattancherry Palace,Kerala,Historical,7.2824,Oct-Mar
1654,Jew Town,Kerala,Culture,7.5745,Oct-Mar
1655,Paradesi Synagogue,Kerala,Religious,6.7542,Oct-Mar
1656,Chinese Fishing Nets,Kerala,Culture,9.3111,Oct-Mar
1657,Santa Cruz Basilica,Kerala,Religious,8.1576,Oct-Mar
1658,St. Francis Church,Kerala,Historical,7.4101,Oct-Mar
1659,Kochi-Muziris Biennale Site,Kerala,Culture,7.6854,Oct-Mar
1660,Hill Palace Museum,Kerala,Historical,7.8366,Oct-Mar
1661,Marine Drive Kochi,Kerala,Leisure,8.2984,Oct-Mar
1662,Bolgatty Palace,Kerala,Historical,8.0428,Oct-Mar
1663,Willingdon Island,Kerala,Engineering,9.2582,Oct-Mar
1664,Lulu Mall Kochi,Kerala,Shopping,7.9864,Oct-Mar
1665,Wonderla Kochi,Kerala,Leisure,9.4772,Oct-Mar
1666,Mangalavanam Bird Sanctuary,Kerala,Wildlife,9.0536,Nov-Feb
1667,Athirappilly Falls,Kerala,Nature,7.118,Jul-Sep
1668,Charpa Falls,Kerala,Nature,9.2919,Jul-Sep
1669,Vazhachal Waterfalls,Kerala,Nature,6.8406,Jul-Sep
1670,Thumboormuzhi Dam,Kerala,Nature,8.9513,Jul-Sep
1671,Sholayar Dam,Kerala,Engineering,7.6362,Oct-Mar
1672,Vadakkunnathan Temple,Kerala,Religious,9.1335,Oct-Mar
1673,Thrissur Zoo and Museum,Kerala,Wildlife,9.1036,Nov-Feb
1674,Sakthan Thampuran Palace,Kerala,Historical,8.9166,Oct-Mar
1675,Vilangan Kunnu,Kerala,Nature,8.8687,Jul-Sep
1676,Snehatheeram Beach,Kerala,Beach,7.4076,Mar-Jun
1677,Chavakkad Beach,Kerala,Beach,6.7339,Mar-Jun
1678,Peechi-Vazhani Sanctuary,Kerala,Wildlife,7.7035,Nov-Feb
1679,Peechi Dam,Kerala,Engineering,7.0127,Oct-Mar
1680,Guruvayur Temple Elephant Camp,Kerala,Wildlife,8.5825,Nov-Feb
1681,Anakkayam,Kerala,Nature,7.5323,Jul-Sep
1682,Kodungallur Bhagavathy,Kerala,Religious,9.4274,Oct-Mar
1683,Cheraman Juma Masjid,Kerala,Religious,8.42,Oct-Mar
1684,Dolours Basilica,Kerala,Religious,8.9664,Oct-Mar
1685,Silent Valley Safari,Kerala,Adventure,6.8893,Apr-Jun
1686,Malampuzha Rock Garden,Kerala,Culture,9.0854,Oct-Mar
1687,Malampuzha Ropeway,Kerala,Adventure,9.2683,Apr-Jun
1688,Palakkad Fort (Tipu's Fort),Kerala,Historical,7.9566,Oct-Mar
1689,Dhoni Waterfalls,Kerala,Nature,8.3155,Jul-Sep
1690,Fantasy Park Palakkad,Kerala,Leisure,8.7928,Oct-Mar
1691,Attapadi Hills,Kerala,Nature,7.0167,Jul-Sep
1692,Meenvallam Waterfalls,Kerala,Nature,8.0033,Jul-Sep
1693,Kanjirapuzha Dam,Kerala,Engineering,7.6905,Oct-Mar
1694,Varikkassery Mana,Kerala,Culture,6.931,Oct-Mar
1695,Kalpathy Heritage Village,Kerala,Culture,7.5968,Oct-Mar
1696,Seethargundu Viewpoint,Kerala,Nature,6.6955,Jul-Sep
1697,Pothundi Dam,Kerala,Engineering,6.568,Oct-Mar
1698,Nelliyampathy Orange Farm,Kerala,Nature,6.8972,Jul-Sep
1699,Chulanur Peacock Sanctuary,Kerala,Wildlife,9.3898,Nov-Feb
1700,Parambikulam Tiger Reserve,Kerala,Wildlife,8.1447,Nov-Feb
1701,Vizag Fishing Harbour,Andhra Pradesh,Cuisine,9.398,Oct-Mar
1702,Ramakrishna Beach,Andhra Pradesh,Beach,7.7924,Mar-Jun
1703,Submarine Museum (Kursura),Andhra Pradesh,Education,7.429,Oct-Mar
1704,TU 142 Aircraft Museum,Andhra Pradesh,Education,8.0141,Oct-Mar
1705,Victory at Sea Memorial,Andhra Pradesh,Historical,7.8135,Oct-Mar
1706,Vuda Park,Andhra Pradesh,Nature,6.8084,Jul-Sep
1707,Kailasagiri Ropeway,Andhra Pradesh,Adventure,8.4195,Apr-Jun
1708,Tenneti Park,Andhra Pradesh,Nature,7.1407,Jul-Sep
1709,Ross Hill Chapel,Andhra Pradesh,Religious,8.3556,Oct-Mar
1710,Dolphin's Nose Lighthouse,Andhra Pradesh,Historical,8.4478,Oct-Mar
1711,Thotlakonda Buddhist Complex,Andhra Pradesh,Historical,6.948,Oct-Mar
1712,Bavikonda Monastery,Andhra Pradesh,Historical,6.675,Oct-Mar
1713,Indira Gandhi Zoological Park,Andhra Pradesh,Wildlife,8.8408,Nov-Feb
1714,Kambalakonda Eco Park,Andhra Pradesh,Nature,7.8746,Jul-Sep
1715,Hawa Mahal Vizag,Andhra Pradesh,Historical,6.6654,Oct-Mar
1716,Appikonda Beach,Andhra Pradesh,Beach,9.4854,Mar-Jun
1717,Gangavaram Beach,Andhra Pradesh,Beach,6.6643,Mar-Jun
1718,Vizag Container Terminal View,Andhra Pradesh,Engineering,8.5827,Oct-Mar
1719,Bejjipuram Hill,Andhra Pradesh,Nature,9.4517,Jul-Sep
1720,Arasavalli Sun Temple,Andhra Pradesh,Religious,7.2104,Oct-Mar
1721,Srimukhalingam Temple,Andhra Pradesh,Religious,6.9186,Oct-Mar
1722,Kalingapatnam Beach,Andhra Pradesh,Beach,6.8557,Mar-Jun
1723,Salihundam Buddhist Site,Andhra Pradesh,Historical,7.4033,Oct-Mar
1724,Telineelapuram Bird Sanctuary,Andhra Pradesh,Wildlife,6.7945,Nov-Feb
1725,Baruva Beach,Andhra Pradesh,Beach,8.5741,Mar-Jun
1726,Mandraza Beach,Andhra Pradesh,Beach,6.6778,Mar-Jun
1727,Pydithalli Ammavaru Temple,Andhra Pradesh,Religious,8.0239,Oct-Mar
1728,Vizianagaram Fort,Andhra Pradesh,Historical,9.4909,Oct-Mar
1729,Gantyada Dam,Andhra Pradesh,Engineering,8.9408,Oct-Mar
1730,Thatipudi Reservoir,Andhra Pradesh,Nature,8.3425,Jul-Sep
1731,Raivada Dam,Andhra Pradesh,Engineering,7.4123,Oct-Mar
1732,Bobbili Fort,Andhra Pradesh,Historical,8.3686,Oct-Mar
1733,Bobbili Veena Craft,Andhra Pradesh,Culture,8.077,Oct-Mar
1734,Chodavaram Jaggery Market,Andhra Pradesh,Cuisine,7.7731,Oct-Mar
1735,Anakapalle Bellam Market,Andhra Pradesh,Culture,6.8838,Oct-Mar
1736,Bojjannakonda Caves,Andhra Pradesh,Historical,9.1595,Oct-Mar
1737,Lingalakonda Caves,Andhra Pradesh,Historical,7.8444,Oct-Mar
1738,Kondakarla Ava Lake,Andhra Pradesh,Nature,7.0762,Jul-Sep
1739,Etikoppaka Toys Village,Andhra Pradesh,Culture,7.5975,Oct-Mar
1740,Upmaka Venkateswara Temple,Andhra Pradesh,Religious,7.7371,Oct-Mar
1741,Pavuralakonda Hill,Andhra Pradesh,Historical,8.9816,Oct-Mar
1742,Ghosha Hospital Building,Andhra Pradesh,Historical,8.6989,Oct-Mar
1743,Dutch Cemetery Bheemili,Andhra Pradesh,Historical,8.8063,Oct-Mar
1744,Light House Bheemili,Andhra Pradesh,Historical,6.5235,Oct-Mar
1745,Tagore's View Point,Andhra Pradesh,Nature,7.7432,Jul-Sep
1746,Vistadome Train Ride,Andhra Pradesh,Leisure,7.9394,Oct-Mar
1747,Tyda Jungle Bells,Andhra Pradesh,Adventure,6.5481,Apr-Jun
1748,Katiki Waterfalls,Andhra Pradesh,Nature,7.2725,Jul-Sep
1749,Chaprai Water Cascade,Andhra Pradesh,Nature,8.7792,Jul-Sep
1750,Coffee Museum Araku,Andhra Pradesh,Cuisine,6.9031,Oct-Mar
1751,National Rail Museum,Delhi,Education,8.1019,Oct-Mar
1752,National Science Centre,Delhi,Science,7.1382,Oct-Mar
1753,Shankar's International Dolls Museum,Delhi,Culture,6.5268,Oct-Mar
1754,National Museum Delhi,Delhi,Education,7.2165,Oct-Mar
1755,Crafts Museum,Delhi,Culture,9.4282,Oct-Mar
1756,Nehru Memorial Museum,Delhi,Historical,8.9034,Oct-Mar
1757,Indira Gandhi Memorial Museum,Delhi,Historical,9.3792,Oct-Mar
1758,Pradhanmantri Sangrahalaya,Delhi,Education,7.959,Oct-Mar
1759,National Gallery of Modern Art,Delhi,Culture,6.8207,Oct-Mar
1760,Sulabh International Museum of Toilets,Delhi,Culture,8.14,Oct-Mar
1761,Waste to Wonder Park,Delhi,Leisure,7.8582,Oct-Mar
1762,Bharat Darshan Park,Delhi,Leisure,9.0323,Oct-Mar
1763,Garden of Five Senses,Delhi,Nature,6.7856,Jul-Sep
1764,Lodhi Garden,Delhi,Nature,7.9602,Jul-Sep
1765,Sunder Nursery,Delhi,Nature,6.942,Jul-Sep
1766,Mughal Garden (Amrit Udyan),Delhi,Nature,7.4678,Jul-Sep
1767,Safdarjung Tomb,Delhi,Historical,8.7102,Oct-Mar
1768,Purana Qila (Old Fort),Delhi,Historical,7.9234,Oct-Mar
1769,Agrasen Ki Baoli,Delhi,Historical,7.6219,Oct-Mar
1770,Tughlaqabad Fort,Delhi,Historical,7.6779,Oct-Mar
1771,Feroz Shah Kotla Fort,Delhi,Historical,7.8735,Oct-Mar
1772,Hauz Khas Village,Delhi,Culture,8.8536,Oct-Mar
1773,Hauz Khas Fort and Lake,Delhi,Historical,9.176,Oct-Mar
1774,Chhatarpur Temple,Delhi,Religious,9.3664,Oct-Mar
1775,Kalkaji Temple,Delhi,Religious,8.8593,Oct-Mar
1776,Nizamuddin Dargah,Delhi,Religious,7.4399,Oct-Mar
1777,Gurudwara Bangla Sahib,Delhi,Religious,8.562,Oct-Mar
1778,Gurudwara Sis Ganj Sahib,Delhi,Religious,7.8077,Oct-Mar
1779,National Zoological Park Delhi,Delhi,Wildlife,7.257,Nov-Feb
1780,Okhla Bird Sanctuary,Uttar Pradesh,Wildlife,9.0218,Nov-Feb
1781,Noida Golf Course,Uttar Pradesh,Leisure,6.606,Oct-Mar
1782,Worlds of Wonder,Uttar Pradesh,Leisure,9.2051,Oct-Mar
1783,Botanical Garden Noida,Uttar Pradesh,Nature,7.8796,Jul-Sep
1784,DLF Mall of India,Uttar Pradesh,Shopping,8.4086,Oct-Mar
1785,Brahmaputra Market Noida,Uttar Pradesh,Cuisine,8.4753,Oct-Mar
1786,Isipathana Buddhist Temple,Uttar Pradesh,Religious,9.1851,Oct-Mar
1787,Steller Children's Museum,Haryana,Education,8.407,Oct-Mar
1788,Ambience Mall,Haryana,Shopping,8.3386,Oct-Mar
1789,Appu Ghar,Haryana,Leisure,6.691,Oct-Mar
1790,NeverEnuf Garden Railway,Haryana,Leisure,8.051,Oct-Mar
1791,Damdama Lake Resort,Haryana,Adventure,6.9424,Apr-Jun
1792,Aravalli Biodiversity Park,Haryana,Nature,8.7104,Jul-Sep
1793,Museum of Folk and Tribal Art,Haryana,Culture,8.0324,Oct-Mar
1794,Vintage Camera Museum,Haryana,Culture,8.5382,Oct-Mar
1795,Farrukhnagar Fort,Haryana,Historical,6.6158,Oct-Mar
1796,Sultanpur Lake,Haryana,Nature,6.7456,Jul-Sep
1797,Tilyar Mini Zoo,Haryana,Wildlife,8.6468,Nov-Feb
1798,Mansi Devi Temple Panchkula,Haryana,Religious,6.7073,Oct-Mar
1799,Cactus Garden Panchkula,Haryana,Nature,6.7048,Jul-Sep
1800,Yadavindra Gardens Pinjore,Haryana,Nature,6.5268,Jul-Sep
1801,Unakoti Hill Ruins,Tripura,Historical,9.3699,Oct-Mar
1802,Ujjayanta Palace,Tripura,Historical,8.7106,Oct-Mar
1803,Neermahal Water Palace,Tripura,Historical,7.5538,Oct-Mar
1804,Tripura Sundari Temple,Tripura,Religious,7.383,Oct-Mar
1805,Jampui Hills,Tripura,Hill Station,7.5431,Mar-Jun
1806,Sepahijala Wildlife Sanctuary,Tripura,Wildlife,8.8224,Nov-Feb
1807,Chabimura Rock Carvings,Tripura,Historical,8.4814,Oct-Mar
1808,Dumboor Lake,Tripura,Nature,7.0478,Jul-Sep
1809,Bhubaneswari Temple,Tripura,Religious,7.0145,Oct-Mar
1810,Akhaura Check Post (Flag Ceremony),Tripura,Historical,6.7865,Oct-Mar
1811,Heritage Park Agartala,Tripura,Nature,8.4782,Jul-Sep
1812,Fourteen Gods Temple,Tripura,Religious,8.7915,Oct-Mar
1813,Solomon's Temple,Mizoram,Religious,7.2882,Oct-Mar
1814,Durtlang Hills,Mizoram,Nature,6.5534,Jul-Sep
1815,Mizoram State Museum,Mizoram,Education,6.7377,Oct-Mar
1816,Reiek Tlang,Mizoram,Adventure,9.4041,Apr-Jun
1817,Vantawng Falls,Mizoram,Nature,7.3798,Jul-Sep
1818,Thenzawl Golf Resort,Mizoram,Leisure,8.8061,Oct-Mar
1819,Tam Dil Lake,Mizoram,Nature,8.3709,Jul-Sep
1820,Phawngpui Blue Mountain,Mizoram,Adventure,7.6402,Apr-Jun
1821,Khomhmun Village,Mizoram,Culture,7.1095,Oct-Mar
1822,Murlen National Park,Mizoram,Wildlife,6.8557,Nov-Feb
1823,Rih Dil Lake (Border),Mizoram,Nature,8.3418,Jul-Sep
1824,Champhai Vineyards,Mizoram,Cuisine,8.8224,Oct-Mar
1825,Kachari Ruins,Nagaland,Historical,8.4288,Oct-Mar
1826,Diezephe Craft Village,Nagaland,Culture,8.0868,Oct-Mar
1827,Triple Falls,Nagaland,Nature,6.6166,Jul-Sep
1828,Nagaland Zoological Park,Nagaland,Wildlife,9.406,Nov-Feb
1829,Chumukedima Hill View,Nagaland,Nature,8.8949,Jul-Sep
1830,Intanki National Park,Nagaland,Wildlife,7.3719,Nov-Feb
1831,Benreu Village,Nagaland,Culture,9.4405,Oct-Mar
1832,Mt Pauna,Nagaland,Adventure,8.3023,Apr-Jun
1833,Wokha Village,Nagaland,Culture,8.2437,Oct-Mar
1834,Mount Tiyi,Nagaland,Nature,8.7424,Jul-Sep
1835,Doyang River & Dam,Nagaland,Engineering,8.9342,Oct-Mar
1836,Phek Town,Nagaland,Nature,8.4667,Jul-Sep
1837,Shilloi Lake,Nagaland,Nature,6.8759,Jul-Sep
1838,Khezhakeno Village,Nagaland,Culture,7.5087,Oct-Mar
1839,Tuensang Village,Nagaland,Culture,9.2843,Oct-Mar
1840,Longwa Village (Mon),Nagaland,Culture,7.1665,Oct-Mar
1841,Mon Town View Point,Nagaland,Nature,7.6107,Jul-Sep
1842,Shangnyu Village,Nagaland,Culture,7.7911,Oct-Mar
1843,Ungma Village,Nagaland,Culture,7.8132,Oct-Mar
1844,Longkhum Village,Nagaland,Culture,8.3356,Oct-Mar
1845,Mokokchung District Museum,Nagaland,Education,9.3295,Oct-Mar
